Date,Close,Trade_Volume,Return,Return_lag1,Return_lag2,Return_lag3,Trade_Volume_lag1,Trade_Volume_lag2,Trade_Volume_lag3,3D_MA,3D_MA_lag1,3D_MA_lag2,3D_MA_lag3,5D_MA,5D_MA_lag1,5D_MA_lag2,5D_MA_lag3,7D_MA,7D_MA_lag1,7D_MA_lag2,7D_MA_lag3,State,State_tmr
2018-01-11,0.16873395883671746,0.16873395883671746,-0.10468634305155422,0.02589167846556828,-0.03788368124221464,-0.07935014996273171,0.19474334912906832,0.18847289723115654,0.19800883105040432,0.18398340173231412,0.19374169247020975,0.20206193079428056,0.21827652269462805,0.1939326200697254,0.20760916288882175,0.21576026585633734,0.21909145831281215,0.20603980532106747,0.2112390768463265,0.21177882104695528,0.21269545908629992,0.0,1.0
2018-01-12,0.17827156167065863,0.17827156167065863,0.04287694970542644,-0.10468634305155422,0.02589167846556828,-0.03788368124221464,0.16873395883671746,0.19474334912906832,0.18847289723115654,0.18058295654548148,0.18398340173231412,0.19374169247020975,0.20206193079428056,0.18564611958360097,0.1939326200697254,0.20760916288882175,0.21576026585633734,0.19786447642164068,0.20603980532106747,0.2112390768463265,0.21177882104695528,1.0,1.0
2018-01-13,0.18457024096665803,0.18457024096665803,0.02715195317914909,0.04287694970542644,-0.10468634305155422,0.02589167846556828,0.17827156167065863,0.16873395883671746,0.19474334912906832,0.1771919204913447,0.18058295654548148,0.18398340173231412,0.19374169247020975,0.1829584015668517,0.18564611958360097,0.1939326200697254,0.20760916288882175,0.19035784328370625,0.19786447642164068,0.20603980532106747,0.2112390768463265,1.0,0.0
2018-01-14,0.1748102866178275,0.1748102866178275,-0.04096044532894472,0.02715195317914909,0.04287694970542644,-0.10468634305155422,0.18457024096665803,0.17827156167065863,0.16873395883671746,0.17921736308504801,0.1771919204913447,0.18058295654548148,0.18398340173231412,0.1802258794441859,0.1829584015668517,0.18564611958360097,0.1939326200697254,0.18394444650035577,0.19035784328370625,0.19786447642164068,0.20603980532106747,0.0,1.0
2018-01-15,0.17560342459814218,0.17560342459814218,0.003470796180656377,-0.04096044532894472,0.02715195317914909,0.04287694970542644,0.1748102866178275,0.18457024096665803,0.17827156167065863,0.17832798406087588,0.17921736308504801,0.1771919204913447,0.18058295654548148,0.17639789453800067,0.1802258794441859,0.1829584015668517,0.18564611958360097,0.18074367415003262,0.18394444650035577,0.19035784328370625,0.19786447642164068,1.0,0.0
2018-01-16,0.13695355682388907,0.13695355682388907,-0.1685480135650923,0.003470796180656377,-0.04096044532894472,0.02715195317914909,0.17560342459814218,0.1748102866178275,0.18457024096665803,0.16245575601328624,0.17832798406087588,0.17921736308504801,0.1771919204913447,0.17004181413543498,0.17639789453800067,0.1802258794441859,0.1829584015668517,0.17338376837756586,0.18074367415003262,0.18394444650035577,0.19035784328370625,0.0,0.0
2018-01-17,0.13194415006220975,0.13194415006220975,-0.026273912449414683,-0.1685480135650923,0.003470796180656377,-0.04096044532894472,0.13695355682388907,0.17560342459814218,0.1748102866178275,0.14816704382808032,0.16245575601328624,0.17832798406087588,0.17921736308504801,0.1607763318137452,0.17004181413543498,0.17639789453800067,0.1802258794441859,0.1644124542251575,0.17338376837756586,0.18074367415003262,0.18394444650035577,0.0,1.0
2018-01-18,0.13669471387722937,0.13669471387722937,0.025588616270592057,-0.026273912449414683,-0.1685480135650923,0.003470796180656377,0.13194415006220975,0.13695355682388907,0.17560342459814218,0.13519747358777603,0.14816704382808032,0.16245575601328624,0.17832798406087588,0.15120122639585945,0.1607763318137452,0.17004181413543498,0.17639789453800067,0.15983541923094494,0.1644124542251575,0.17338376837756586,0.18074367415003262,1.0,1.0
2018-01-19,0.1388932747791346,0.1388932747791346,0.011546941192092763,0.025588616270592057,-0.026273912449414683,-0.1685480135650923,0.13669471387722937,0.13194415006220975,0.13695355682388907,0.13584404623952454,0.13519747358777603,0.14816704382808032,0.16245575601328624,0.14401782402812086,0.15120122639585945,0.1607763318137452,0.17004181413543498,0.1542099496750129,0.15983541923094494,0.1644124542251575,0.17338376837756586,1.0,1.0
2018-01-20,0.16032799585206498,0.16032799585206498,0.11129105230156622,0.011546941192092763,0.025588616270592057,-0.026273912449414683,0.1388932747791346,0.13669471387722937,0.13194415006220975,0.1453053281694763,0.13584404623952454,0.13519747358777603,0.14816704382808032,0.14096273827890543,0.14401782402812086,0.15120122639585945,0.1607763318137452,0.1507467718014996,0.1542099496750129,0.15983541923094494,0.1644124542251575,1.0,0.0
2018-01-21,0.13877213354246645,0.13877213354246645,-0.10071171594837003,0.11129105230156622,0.011546941192092763,0.025588616270592057,0.16032799585206498,0.1388932747791346,0.13669471387722937,0.145997801391222,0.1453053281694763,0.13584404623952454,0.13519747358777603,0.1413264536226209,0.14096273827890543,0.14401782402812086,0.15120122639585945,0.14559846421930514,0.1507467718014996,0.1542099496750129,0.15983541923094494,0.0,0.0
2018-01-22,0.127676465951301,0.127676465951301,-0.057645989305228684,-0.10071171594837003,0.11129105230156622,0.011546941192092763,0.13877213354246645,0.16032799585206498,0.1388932747791346,0.14225886511527744,0.145997801391222,0.1453053281694763,0.13584404623952454,0.14047291680043913,0.1413264536226209,0.14096273827890543,0.14401782402812086,0.138751755841185,0.14559846421930514,0.1507467718014996,0.1542099496750129,0.0,0.0
2018-01-23,0.1266311124658668,0.1266311124658668,-0.005763214020764296,-0.057645989305228684,-0.10071171594837003,0.11129105230156622,0.127676465951301,0.13877213354246645,0.16032799585206498,0.13102657065321138,0.14225886511527744,0.145997801391222,0.1453053281694763,0.1384601965181666,0.14047291680043913,0.1413264536226209,0.14096273827890543,0.13727712093289607,0.138751755841185,0.14559846421930514,0.1507467718014996,0.0,1.0
2018-01-24,0.13477823248726667,0.13477823248726667,0.0451768413322895,-0.005763214020764296,-0.057645989305228684,-0.10071171594837003,0.1266311124658668,0.127676465951301,0.13877213354246645,0.12969527030147812,0.13102657065321138,0.14225886511527744,0.145997801391222,0.13763718805979303,0.1384601965181666,0.14047291680043913,0.1413264536226209,0.13768198985076135,0.13727712093289607,0.138751755841185,0.14559846421930514,1.0,0.0
2018-01-25,0.1331189412405457,0.1331189412405457,-0.008803281560462395,0.0451768413322895,-0.005763214020764296,-0.057645989305228684,0.13477823248726667,0.1266311124658668,0.127676465951301,0.13150942873122637,0.12969527030147812,0.13102657065321138,0.14225886511527744,0.13219537713748916,0.13763718805979303,0.1384601965181666,0.14047291680043913,0.13717116518837796,0.13768198985076135,0.13727712093289607,0.138751755841185,0.0,0.0
2018-01-26,0.1316587649434313,0.1316587649434313,-0.007815691506125044,-0.008803281560462395,0.0451768413322895,-0.005763214020764296,0.1331189412405457,0.13477823248726667,0.1266311124658668,0.13318531289041455,0.13150942873122637,0.12969527030147812,0.13102657065321138,0.13077270341768216,0.13219537713748916,0.13763718805979303,0.1384601965181666,0.1361376637832775,0.13717116518837796,0.13768198985076135,0.13727712093289607,0.0,1.0
2018-01-27,0.13612723301863996,0.13612723301863996,0.02410618137158127,-0.007815691506125044,-0.008803281560462395,0.0451768413322895,0.1316587649434313,0.1331189412405457,0.13477823248726667,0.13363497973420563,0.13318531289041455,0.13150942873122637,0.12969527030147812,0.13246285683114994,0.13077270341768216,0.13219537713748916,0.13763718805979303,0.13268041194993105,0.1361376637832775,0.13717116518837796,0.13768198985076135,1.0,1.0
2018-01-28,0.1418617370960717,0.1418617370960717,0.030207907218042562,0.02410618137158127,-0.007815691506125044,-0.008803281560462395,0.13612723301863996,0.1316587649434313,0.1331189412405457,0.13654924501938095,0.13363497973420563,0.13318531289041455,0.13150942873122637,0.13550898175719092,0.13246285683114994,0.13077270341768216,0.13219537713748916,0.1331217838861604,0.13268041194993105,0.1361376637832775,0.13717116518837796,1.0,0.0
2018-01-29,0.13373287900183245,0.13373287900183245,-0.04156515803137606,0.030207907218042562,0.02410618137158127,-0.007815691506125044,0.1418617370960717,0.13612723301863996,0.1316587649434313,0.13724061637218132,0.13654924501938095,0.13363497973420563,0.13318531289041455,0.13529991106010408,0.13550898175719092,0.13246285683114994,0.13077270341768216,0.13398698575052204,0.1331217838861604,0.13268041194993105,0.1361376637832775,0.0,0.0
2018-01-30,0.11398564415115978,0.11398564415115978,-0.10535219581524113,-0.04156515803137606,0.030207907218042562,0.02410618137158127,0.13373287900183245,0.1418617370960717,0.13612723301863996,0.12986008674968794,0.13724061637218132,0.13654924501938095,0.13363497973420563,0.1314732516422269,0.13529991106010408,0.13550898175719092,0.13246285683114994,0.13218049027699247,0.13398698575052204,0.1331217838861604,0.13268041194993105,0.0,1.0
2018-01-31,0.11589050725018457,0.11589050725018457,0.011359231985499152,-0.10535219581524113,-0.04156515803137606,0.030207907218042562,0.11398564415115978,0.13373287900183245,0.1418617370960717,0.12120301013439222,0.12986008674968794,0.13724061637218132,0.13654924501938095,0.12831960010357754,0.1314732516422269,0.13529991106010408,0.13550898175719092,0.12948224381455217,0.13218049027699247,0.13398698575052204,0.1331217838861604,1.0,0.0
2018-02-01,0.09845866426358532,0.09845866426358532,-0.10278341961122761,0.011359231985499152,-0.10535219581524113,-0.04156515803137606,0.11589050725018457,0.11398564415115978,0.13373287900183245,0.10944493855497651,0.12120301013439222,0.12986008674968794,0.13724061637218132,0.12078588635256662,0.12831960010357754,0.1314732516422269,0.13529991106010408,0.12453077567498641,0.12948224381455217,0.13218049027699247,0.13398698575052204,0.0,0.0
2018-02-02,0.09282055788922863,0.09282055788922863,-0.03705234779576316,-0.10278341961122761,0.011359231985499152,-0.10535219581524113,0.09845866426358532,0.11589050725018457,0.11398564415115978,0.10238990980099949,0.10944493855497651,0.12120301013439222,0.12986008674968794,0.11097765051119798,0.12078588635256662,0.12831960010357754,0.1314732516422269,0.11898246038152889,0.12453077567498641,0.12948224381455217,0.13218049027699247,0.0,1.0
2018-02-03,0.09853117723243779,0.09853117723243779,0.038972924836508716,-0.03705234779576316,-0.10278341961122761,0.011359231985499152,0.09282055788922863,0.09845866426358532,0.11589050725018457,0.09660346646175055,0.10238990980099949,0.10944493855497651,0.12120301013439222,0.10393731015731907,0.11097765051119798,0.12078588635256662,0.12831960010357754,0.11361159526921429,0.11898246038152889,0.12453077567498641,0.12948224381455217,1.0,0.0
2018-02-04,0.08363239465689454,0.08363239465689454,-0.09786476104213537,0.038972924836508716,-0.03705234779576316,-0.10278341961122761,0.09853117723243779,0.09282055788922863,0.09845866426358532,0.09166137659285363,0.09660346646175055,0.10238990980099949,0.10944493855497651,0.09786666025846602,0.10393731015731907,0.11097765051119798,0.12078588635256662,0.10529311777790326,0.11361159526921429,0.11898246038152889,0.12453077567498641,0.0,0.0
2018-02-05,0.06170088274708486,0.06170088274708486,-0.1596880737569495,-0.09786476104213537,0.038972924836508716,-0.03705234779576316,0.08363239465689454,0.09853117723243779,0.09282055788922863,0.08128815154547238,0.09166137659285363,0.09660346646175055,0.10238990980099949,0.08702873535784608,0.09786666025846602,0.10393731015731907,0.11097765051119798,0.09500283259865361,0.10529311777790326,0.11361159526921429,0.11898246038152889,0.0,1.0
2018-02-06,0.07495413939016082,0.07495413939016082,0.11483809797509492,-0.1596880737569495,-0.09786476104213537,0.038972924836508716,0.06170088274708486,0.08363239465689454,0.09853117723243779,0.07342913893138006,0.08128815154547238,0.09166137659285363,0.09660346646175055,0.08232783038316119,0.08702873535784608,0.09786666025846602,0.10393731015731907,0.08942690334708234,0.09500283259865361,0.10529311777790326,0.11361159526921429,1.0,0.0
2018-02-07,0.0727522566701442,0.0727522566701442,-0.017113772891410917,0.11483809797509492,-0.1596880737569495,-0.09786476104213537,0.07495413939016082,0.06170088274708486,0.08363239465689454,0.06980242626912996,0.07342913893138006,0.08128815154547238,0.09166137659285363,0.0783141701393443,0.08232783038316119,0.08702873535784608,0.09786666025846602,0.08326429612136228,0.08942690334708234,0.09500283259865361,0.10529311777790326,0.0,1.0
2018-02-08,0.0834429048907662,0.0834429048907662,0.08453807821302473,-0.017113772891410917,0.11483809797509492,-0.1596880737569495,0.0727522566701442,0.07495413939016082,0.06170088274708486,0.07704976698369041,0.06980242626912996,0.07342913893138006,0.08128815154547238,0.07529651567100999,0.0783141701393443,0.08232783038316119,0.08702873535784608,0.08111918763953098,0.08326429612136228,0.08942690334708234,0.09500283259865361,1.0,1.0
2018-02-09,0.09126464826925434,0.09126464826925434,0.05703048831320645,0.08453807821302473,-0.017113772891410917,0.11483809797509492,0.0834429048907662,0.0727522566701442,0.07495413939016082,0.08248660327672158,0.07704976698369041,0.06980242626912996,0.07342913893138006,0.07682296639348195,0.07529651567100999,0.0783141701393443,0.08232783038316119,0.08089691483667752,0.08111918763953098,0.08326429612136228,0.08942690334708234,1.0,0.0
2018-02-10,0.0893551346082807,0.0893551346082807,-0.013171607560337417,0.05703048831320645,0.08453807821302473,-0.017113772891410917,0.09126464826925434,0.0834429048907662,0.0727522566701442,0.08802089592276707,0.08248660327672158,0.07704976698369041,0.06980242626912996,0.08235381676572112,0.07682296639348195,0.07529651567100999,0.0783141701393443,0.07958605160465508,0.08089691483667752,0.08111918763953098,0.08326429612136228,0.0,0.0
2018-02-11,0.08119258025793377,0.08119258025793377,-0.05705588718161281,-0.013171607560337417,0.05703048831320645,0.08453807821302473,0.0893551346082807,0.09126464826925434,0.0834429048907662,0.08727078771182291,0.08802089592276707,0.08248660327672158,0.07704976698369041,0.08360150493927572,0.08235381676572112,0.07682296639348195,0.07529651567100999,0.07923750669051784,0.07958605160465508,0.08089691483667752,0.08111918763953098,0.0,1.0
2018-02-12,0.09441049595541826,0.09441049595541826,0.09798315085217069,-0.05705588718161281,-0.013171607560337417,0.05703048831320645,0.08119258025793377,0.0893551346082807,0.09126464826925434,0.0883194036072109,0.08727078771182291,0.08802089592276707,0.08248660327672158,0.08793315279633054,0.08360150493927572,0.08235381676572112,0.07682296639348195,0.08391030857742261,0.07923750669051784,0.07958605160465508,0.08089691483667752,1.0,0.0
2018-02-13,0.0889636941803981,0.0889636941803981,-0.03677344506231539,0.09798315085217069,-0.05705588718161281,-0.013171607560337417,0.09441049595541826,0.08119258025793377,0.0893551346082807,0.08818892346458336,0.0883194036072109,0.08727078771182291,0.08802089592276707,0.08903731065425691,0.08793315279633054,0.08360150493927572,0.08235381676572112,0.0859116735474565,0.08391030857742261,0.07923750669051784,0.07958605160465508,0.0,1.0
2018-02-14,0.10383625867658891,0.10383625867658891,0.10424378253689692,-0.03677344506231539,0.09798315085217069,-0.05705588718161281,0.0889636941803981,0.09441049595541826,0.08119258025793377,0.09573681627080173,0.08818892346458336,0.0883194036072109,0.08727078771182291,0.09155163273572384,0.08903731065425691,0.08793315279633054,0.08360150493927572,0.0903522452626629,0.0859116735474565,0.08391030857742261,0.07923750669051784,1.0,1.0
2018-02-15,0.11498288791388575,0.11498288791388575,0.070752679807224,0.10424378253689692,-0.03677344506231539,0.09798315085217069,0.10383625867658891,0.0889636941803981,0.09441049595541826,0.10259428025695756,0.09573681627080173,0.08818892346458336,0.0883194036072109,0.09667718339684483,0.09155163273572384,0.08903731065425691,0.08793315279633054,0.09485795712310854,0.0903522452626629,0.0859116735474565,0.08391030857742261,1.0,1.0
2018-02-16,0.11610290950542237,0.11610290950542237,0.0066395181582417084,0.070752679807224,0.10424378253689692,-0.03677344506231539,0.11498288791388575,0.10383625867658891,0.0889636941803981,0.11164068536529899,0.10259428025695756,0.09573681627080173,0.08818892346458336,0.10365924924634255,0.09667718339684483,0.09155163273572384,0.08903731065425691,0.09840628015684683,0.09485795712310854,0.0903522452626629,0.0859116735474565,1.0,1.0
2018-02-17,0.13068475772939525,0.13068475772939525,0.0858714439680146,0.0066395181582417084,0.070752679807224,0.10424378253689692,0.11610290950542237,0.11498288791388575,0.10383625867658891,0.12059018504956777,0.11164068536529899,0.10259428025695756,0.09573681627080173,0.11091410160113795,0.10365924924634255,0.09667718339684483,0.09155163273572384,0.10431051203129175,0.09840628015684683,0.09485795712310854,0.0903522452626629,1.0,0.0
2018-02-18,0.1213777866553016,0.1213777866553016,-0.050473816458430854,0.0858714439680146,0.0066395181582417084,0.070752679807224,0.13068475772939525,0.11610290950542237,0.11498288791388575,0.12272181796337304,0.12059018504956777,0.11164068536529899,0.10259428025695756,0.11739692009611866,0.11091410160113795,0.10365924924634255,0.09667718339684483,0.11005125580234432,0.10431051203129175,0.09840628015684683,0.09485795712310854,0.0,1.0
2018-02-19,0.1325531132019672,0.1325531132019672,0.06382797365818682,-0.050473816458430854,0.0858714439680146,0.0066395181582417084,0.1213777866553016,0.13068475772939525,0.11610290950542237,0.12820521919555464,0.12272181796337304,0.12059018504956777,0.11164068536529899,0.12314029100119432,0.11739692009611866,0.11091410160113795,0.10365924924634255,0.11550020112327987,0.11005125580234432,0.10431051203129175,0.09840628015684683,1.0,1.0
2018-02-20,0.1355132952573532,0.1355132952573532,0.01589270603895465,0.06382797365818682,-0.050473816458430854,0.0858714439680146,0.1325531132019672,0.1213777866553016,0.13068475772939525,0.12981473170487398,0.12820521919555464,0.12272181796337304,0.12059018504956777,0.12724637246988782,0.12314029100119432,0.11739692009611866,0.11091410160113795,0.12215014413427347,0.11550020112327987,0.11005125580234432,0.10431051203129175,1.0,0.0
2018-02-21,0.12367757404670351,0.12367757404670351,-0.06254985590665996,0.01589270603895465,0.06382797365818682,-0.050473816458430854,0.1355132952573532,0.1325531132019672,0.1213777866553016,0.13058132750200793,0.12981473170487398,0.12820521919555464,0.12272181796337304,0.12876130537814406,0.12724637246988782,0.12314029100119432,0.11739692009611866,0.12498461775857554,0.12215014413427347,0.11550020112327987,0.11005125580234432,0.0,0.0
2018-02-22,0.11230478535384938,0.11230478535384938,-0.06411363147605043,-0.06254985590665996,0.01589270603895465,0.06382797365818682,0.12367757404670351,0.1355132952573532,0.1325531132019672,0.12383188488596868,0.13058132750200793,0.12981473170487398,0.12820521919555464,0.12508531090303487,0.12876130537814406,0.12724637246988782,0.12314029100119432,0.12460203167857034,0.12498461775857554,0.12215014413427347,0.11550020112327987,0.0,1.0
2018-02-23,0.11721794024756135,0.11721794024756135,0.02959516331834089,-0.06411363147605043,-0.06254985590665996,0.01589270603895465,0.11230478535384938,0.12367757404670351,0.1355132952573532,0.11773343321603806,0.12383188488596868,0.13058132750200793,0.12981473170487398,0.12425334162148682,0.12508531090303487,0.12876130537814406,0.12724637246988782,0.1247613217845902,0.12460203167857034,0.12498461775857554,0.12215014413427347,1.0,0.0
2018-02-24,0.10912011285759946,0.10912011285759946,-0.047376427228566276,0.02959516331834089,-0.06411363147605043,-0.06254985590665996,0.11721794024756135,0.11230478535384938,0.12367757404670351,0.11288094615300337,0.11773343321603806,0.12383188488596868,0.13058132750200793,0.11956674155261329,0.12425334162148682,0.12508531090303487,0.12876130537814406,0.12168065823147653,0.1247613217845902,0.12460203167857034,0.12498461775857554,0.0,0.0
2018-02-25,0.10665872281070796,0.10665872281070796,-0.015116557740698644,-0.047376427228566276,0.02959516331834089,-0.06411363147605043,0.10912011285759946,0.11721794024756135,0.11230478535384938,0.11099892530528958,0.11288094615300337,0.11773343321603806,0.12383188488596868,0.11379582706328424,0.11956674155261329,0.12425334162148682,0.12508531090303487,0.11957793482510601,0.12168065823147653,0.1247613217845902,0.12460203167857034,0.0,1.0
2018-02-26,0.11830644502885695,0.11830644502885695,0.07263210580487423,-0.015116557740698644,-0.047376427228566276,0.02959516331834089,0.10665872281070796,0.10912011285759946,0.11721794024756135,0.11136176023238813,0.11099892530528958,0.11288094615300337,0.11773343321603806,0.11272160125971493,0.11379582706328424,0.11956674155261329,0.12425334162148682,0.11754269651466168,0.11957793482510601,0.12168065823147653,0.1247613217845902,1.0,1.0
2018-02-27,0.12426163158989176,0.12426163158989176,0.034620410279936786,0.07263210580487423,-0.015116557740698644,-0.047376427228566276,0.11830644502885695,0.10665872281070796,0.10912011285759946,0.11640893314315222,0.11136176023238813,0.11099892530528958,0.11288094615300337,0.11511297050692341,0.11272160125971493,0.11379582706328424,0.11956674155261329,0.11593531599073861,0.11754269651466168,0.11957793482510601,0.12168065823147653,1.0,0.0
2018-02-28,0.11882414715004475,0.11882414715004475,-0.03055299749629148,0.034620410279936786,0.07263210580487423,-0.015116557740698644,0.12426163158989176,0.11830644502885695,0.10665872281070796,0.1204640745895978,0.11640893314315222,0.11136176023238813,0.11099892530528958,0.11543421188742009,0.11511297050692341,0.11272160125971493,0.11379582706328424,0.11524196929121593,0.11593531599073861,0.11754269651466168,0.11957793482510601,0.0,1.0
2018-03-01,0.12800168054782954,0.12800168054782954,0.05319339368539655,-0.03055299749629148,0.034620410279936786,0.07263210580487423,0.11882414715004475,0.12426163158989176,0.11830644502885695,0.12369581976258869,0.1204640745895978,0.11640893314315222,0.11136176023238813,0.1192105254254661,0.11543421188742009,0.11511297050692341,0.11272160125971493,0.11748438289035597,0.11524196929121593,0.11593531599073861,0.11754269651466168,1.0,1.0
2018-03-02,0.13024836738371848,0.13024836738371848,0.012364203360423653,0.05319339368539655,-0.03055299749629148,0.034620410279936786,0.12800168054782954,0.11882414715004475,0.12426163158989176,0.1256913983605309,0.12369581976258869,0.1204640745895978,0.11640893314315222,0.1239284543400682,0.1192105254254661,0.11543421188742009,0.11511297050692341,0.11934587248123554,0.11748438289035597,0.11524196929121593,0.11593531599073861,1.0,1.0
2018-03-03,0.1369402857295332,0.1369402857295332,0.03637788549720811,0.012364203360423653,0.05319339368539655,-0.03055299749629148,0.13024836738371848,0.12800168054782954,0.11882414715004475,0.13173011122036038,0.1256913983605309,0.12369581976258869,0.1204640745895978,0.12765522248020345,0.1239284543400682,0.1192105254254661,0.11543421188742009,0.1233201828915118,0.11934587248123554,0.11748438289035597,0.11524196929121593,1.0,1.0
2018-03-04,0.13732025370158563,0.13732025370158563,0.0019930384267090595,0.03637788549720811,0.012364203360423653,0.05319339368539655,0.1369402857295332,0.13024836738371848,0.12800168054782954,0.1348363022716124,0.13173011122036038,0.1256913983605309,0.12369581976258869,0.1302669469025422,0.12765522248020345,0.1239284543400682,0.1192105254254661,0.1277004015902086,0.1233201828915118,0.11934587248123554,0.11748438289035597,1.0,1.0
2018-03-05,0.13832744674055608,0.13832744674055608,0.005272501264835805,0.0019930384267090595,0.03637788549720811,0.012364203360423653,0.13732025370158563,0.1369402857295332,0.13024836738371848,0.1375293287238916,0.1348363022716124,0.13173011122036038,0.1256913983605309,0.1341676068206445,0.1302669469025422,0.12765522248020345,0.1239284543400682,0.1305605446918799,0.1277004015902086,0.1233201828915118,0.11934587248123554,1.0,0.0
2018-03-06,0.12516263971251876,0.12516263971251876,-0.06855429543588165,0.005272501264835805,0.0019930384267090595,0.03637788549720811,0.13832744674055608,0.13732025370158563,0.1369402857295332,0.1336034467182201,0.1375293287238916,0.1348363022716124,0.13173011122036038,0.13359979865358232,0.1341676068206445,0.1302669469025422,0.12765522248020345,0.13068926013796947,0.1305605446918799,0.1277004015902086,0.1233201828915118,0.0,0.0
2018-03-07,0.11165053200884892,0.11165053200884892,-0.07554152157842509,-0.06855429543588165,0.005272501264835805,0.0019930384267090595,0.12516263971251876,0.13832744674055608,0.13732025370158563,0.1250468728206412,0.1336034467182201,0.1375293287238916,0.1348363022716124,0.1298802315786084,0.13359979865358232,0.1341676068206445,0.1302669469025422,0.12966445797494147,0.13068926013796947,0.1305605446918799,0.1277004015902086,0.0,0.0
