Date,Close,Trade_Volume,Return,3D_Volatility,5D_Volatility,7D_Volatility,3D_MA,5D_MA,7D_MA,Return_lag1,Return_lag2,Return_lag3,Trade_Volume_lag1,Trade_Volume_lag2,Trade_Volume_lag3,3D_MA_lag1,3D_MA_lag2,3D_MA_lag3,5D_MA_lag1,5D_MA_lag2,5D_MA_lag3,7D_MA_lag1,7D_MA_lag2,7D_MA_lag3,3D_Volatility_lag1,3D_Volatility_lag2,3D_Volatility_lag3,5D_Volatility_lag1,5D_Volatility_lag2,5D_Volatility_lag3,7D_Volatility_lag1,7D_Volatility_lag2,7D_Volatility_lag3,State,State_tmr
2018-01-11,0.16873395883671746,0.03910545602370847,-0.10468634305155422,0.06529485920805227,0.04962080291389914,0.07551854910599437,0.18398340173231412,0.1939326200697254,0.20603980532106747,0.02589167846556828,-0.03788368124221464,-0.07935014996273171,0.044756175501816806,0.039467190970446084,0.04450649250707963,0.19374169247020975,0.20206193079428056,0.21827652269462805,0.20760916288882175,0.21576026585633734,0.21909145831281215,0.2112390768463265,0.21177882104695528,0.21269545908629992,0.05301353126787295,0.020745920684238587,0.044498723739839714,0.04409360285418974,0.07830652256266692,0.07801632507129032,0.06642127248642299,0.0658139845102175,0.07289351636746558,0.0,1.0
2018-01-12,0.17827156167065863,0.026266859056669957,0.04287694970542644,0.08074037043893639,0.0642428646645044,0.055780782516137994,0.18058295654548148,0.18564611958360097,0.19786447642164068,-0.10468634305155422,0.02589167846556828,-0.03788368124221464,0.03910545602370847,0.044756175501816806,0.039467190970446084,0.18398340173231412,0.19374169247020975,0.20206193079428056,0.1939326200697254,0.20760916288882175,0.21576026585633734,0.20603980532106747,0.2112390768463265,0.21177882104695528,0.06529485920805227,0.05301353126787295,0.020745920684238587,0.04962080291389914,0.04409360285418974,0.07830652256266692,0.07551854910599437,0.06642127248642299,0.0658139845102175,1.0,0.0
2018-01-13,0.18457024096665803,0.028272063822909567,0.02715195317914909,0.08103860935592007,0.06165470381858156,0.0585749851593551,0.1771919204913447,0.1829584015668517,0.19035784328370625,0.04287694970542644,-0.10468634305155422,0.02589167846556828,0.026266859056669957,0.03910545602370847,0.044756175501816806,0.18058295654548148,0.18398340173231412,0.19374169247020975,0.18564611958360097,0.1939326200697254,0.20760916288882175,0.19786447642164068,0.20603980532106747,0.2112390768463265,0.08074037043893639,0.06529485920805227,0.05301353126787295,0.0642428646645044,0.04962080291389914,0.04409360285418974,0.055780782516137994,0.07551854910599437,0.06642127248642299,0.0,0.0
2018-01-14,0.1748102866178275,0.023446527459560614,-0.04096044532894472,0.04456321942369444,0.06202517585863172,0.0572019990321618,0.17921736308504801,0.1802258794441859,0.18394444650035577,0.02715195317914909,0.04287694970542644,-0.10468634305155422,0.028272063822909567,0.026266859056669957,0.03910545602370847,0.1771919204913447,0.18058295654548148,0.18398340173231412,0.1829584015668517,0.18564611958360097,0.1939326200697254,0.19035784328370625,0.19786447642164068,0.20603980532106747,0.08103860935592007,0.08074037043893639,0.06529485920805227,0.06165470381858156,0.0642428646645044,0.04962080291389914,0.0585749851593551,0.055780782516137994,0.07551854910599437,0.0,0.0
2018-01-15,0.17560342459814218,0.028235286892359338,0.003470796180656377,0.03457897060690005,0.05954757721211707,0.052151873809231405,0.17832798406087588,0.17639789453800067,0.18074367415003262,-0.04096044532894472,0.02715195317914909,0.04287694970542644,0.023446527459560614,0.028272063822909567,0.026266859056669957,0.17921736308504801,0.1771919204913447,0.18058295654548148,0.1802258794441859,0.1829584015668517,0.18564611958360097,0.18394444650035577,0.19035784328370625,0.19786447642164068,0.04456321942369444,0.08103860935592007,0.08074037043893639,0.06202517585863172,0.06165470381858156,0.0642428646645044,0.0572019990321618,0.0585749851593551,0.055780782516137994,0.0,0.0
2018-01-16,0.13695355682388907,0.04577041263468548,-0.1685480135650923,0.08929650394130983,0.08510908032028976,0.07928010112431927,0.16245575601328624,0.17004181413543498,0.17338376837756586,0.003470796180656377,-0.04096044532894472,0.02715195317914909,0.028235286892359338,0.023446527459560614,0.028272063822909567,0.17832798406087588,0.17921736308504801,0.1771919204913447,0.17639789453800067,0.1802258794441859,0.1829584015668517,0.18074367415003262,0.18394444650035577,0.19035784328370625,0.03457897060690005,0.04456321942369444,0.08103860935592007,0.05954757721211707,0.06202517585863172,0.06165470381858156,0.052151873809231405,0.0572019990321618,0.0585749851593551,0.0,0.0
2018-01-17,0.13194415006220975,0.0457037551836018,-0.026273912449414683,0.09193941705103598,0.07600606936745145,0.07543393174627555,0.14816704382808032,0.1607763318137452,0.1644124542251575,-0.1685480135650923,0.003470796180656377,-0.04096044532894472,0.04577041263468548,0.028235286892359338,0.023446527459560614,0.16245575601328624,0.17832798406087588,0.17921736308504801,0.17004181413543498,0.17639789453800067,0.1802258794441859,0.17338376837756586,0.18074367415003262,0.18394444650035577,0.08929650394130983,0.03457897060690005,0.04456321942369444,0.08510908032028976,0.05954757721211707,0.06202517585863172,0.07928010112431927,0.052151873809231405,0.0572019990321618,0.0,0.0
2018-01-18,0.13669471387722937,0.034756295655008304,0.025588616270592057,0.10051589656820879,0.07565787598760833,0.07228378213214613,0.13519747358777603,0.15120122639585945,0.15983541923094494,-0.026273912449414683,-0.1685480135650923,0.003470796180656377,0.0457037551836018,0.04577041263468548,0.028235286892359338,0.14816704382808032,0.16245575601328624,0.17832798406087588,0.1607763318137452,0.17004181413543498,0.17639789453800067,0.1644124542251575,0.17338376837756586,0.18074367415003262,0.09193941705103598,0.08929650394130983,0.03457897060690005,0.07600606936745145,0.08510908032028976,0.05954757721211707,0.07543393174627555,0.07928010112431927,0.052151873809231405,0.0,0.0
2018-01-19,0.1388932747791346,0.022459010973352518,0.011546941192092763,0.02682445244677578,0.07928180491047382,0.06865461671178942,0.13584404623952454,0.14401782402812086,0.1542099496750129,0.025588616270592057,-0.026273912449414683,-0.1685480135650923,0.034756295655008304,0.0457037551836018,0.04577041263468548,0.13519747358777603,0.14816704382808032,0.16245575601328624,0.15120122639585945,0.1607763318137452,0.17004181413543498,0.15983541923094494,0.1644124542251575,0.17338376837756586,0.10051589656820879,0.09193941705103598,0.08929650394130983,0.07565787598760833,0.07600606936745145,0.08510908032028976,0.07228378213214613,0.07543393174627555,0.07928010112431927,0.0,1.0
2018-01-20,0.16032799585206498,0.025508336335148693,0.11129105230156622,0.05399222765311131,0.10227665145827884,0.08461394906254185,0.1453053281694763,0.14096273827890543,0.1507467718014996,0.011546941192092763,0.025588616270592057,-0.026273912449414683,0.022459010973352518,0.034756295655008304,0.0457037551836018,0.13584404623952454,0.13519747358777603,0.14816704382808032,0.14401782402812086,0.15120122639585945,0.1607763318137452,0.1542099496750129,0.15983541923094494,0.1644124542251575,0.02682445244677578,0.10051589656820879,0.09193941705103598,0.07928180491047382,0.07565787598760833,0.07600606936745145,0.06865461671178942,0.07228378213214613,0.07543393174627555,1.0,0.0
2018-01-21,0.13877213354246645,0.020145453710607567,-0.10071171594837003,0.10606292750818196,0.07732242967632429,0.0908112664038781,0.145997801391222,0.1413264536226209,0.14559846421930514,0.11129105230156622,0.011546941192092763,0.025588616270592057,0.025508336335148693,0.022459010973352518,0.034756295655008304,0.1453053281694763,0.13584404623952454,0.13519747358777603,0.14096273827890543,0.14401782402812086,0.15120122639585945,0.1507467718014996,0.1542099496750129,0.15983541923094494,0.05399222765311131,0.02682445244677578,0.10051589656820879,0.10227665145827884,0.07928180491047382,0.07565787598760833,0.08461394906254185,0.06865461671178942,0.07228378213214613,0.0,0.0
2018-01-22,0.127676465951301,0.02187575239206143,-0.057645989305228684,0.11205620210694417,0.08157817100279831,0.09105799833167622,0.14225886511527744,0.14047291680043913,0.138751755841185,-0.10071171594837003,0.11129105230156622,0.011546941192092763,0.020145453710607567,0.025508336335148693,0.022459010973352518,0.145997801391222,0.1453053281694763,0.13584404623952454,0.1413264536226209,0.14096273827890543,0.14401782402812086,0.14559846421930514,0.1507467718014996,0.1542099496750129,0.10606292750818196,0.05399222765311131,0.02682445244677578,0.07732242967632429,0.10227665145827884,0.07928180491047382,0.0908112664038781,0.08461394906254185,0.06865461671178942,0.0,0.0
2018-01-23,0.1266311124658668,0.0193565591287607,-0.005763214020764296,0.047542432276890874,0.08012068807301492,0.06722057171685103,0.13102657065321138,0.1384601965181666,0.13727712093289607,-0.057645989305228684,-0.10071171594837003,0.11129105230156622,0.02187575239206143,0.020145453710607567,0.025508336335148693,0.14225886511527744,0.145997801391222,0.1453053281694763,0.14047291680043913,0.1413264536226209,0.14096273827890543,0.138751755841185,0.14559846421930514,0.1507467718014996,0.11205620210694417,0.10606292750818196,0.05399222765311131,0.08157817100279831,0.07732242967632429,0.10227665145827884,0.09105799833167622,0.0908112664038781,0.08461394906254185,0.0,1.0
2018-01-24,0.13477823248726667,0.02016214749492292,0.0451768413322895,0.051412135582470805,0.08353750056554662,0.0690286228753515,0.12969527030147812,0.13763718805979303,0.13768198985076135,-0.005763214020764296,-0.057645989305228684,-0.10071171594837003,0.0193565591287607,0.02187575239206143,0.020145453710607567,0.13102657065321138,0.14225886511527744,0.145997801391222,0.1384601965181666,0.14047291680043913,0.1413264536226209,0.13727712093289607,0.138751755841185,0.14559846421930514,0.047542432276890874,0.11205620210694417,0.10606292750818196,0.08012068807301492,0.08157817100279831,0.07732242967632429,0.06722057171685103,0.09105799833167622,0.0908112664038781,1.0,0.0
2018-01-25,0.1331189412405457,0.01709408943578168,-0.008803281560462395,0.030325964995733496,0.05557358103252494,0.06847524644646896,0.13150942873122637,0.13219537713748916,0.13717116518837796,0.0451768413322895,-0.005763214020764296,-0.057645989305228684,0.02016214749492292,0.0193565591287607,0.02187575239206143,0.12969527030147812,0.13102657065321138,0.14225886511527744,0.13763718805979303,0.1384601965181666,0.14047291680043913,0.13768198985076135,0.13727712093289607,0.138751755841185,0.051412135582470805,0.047542432276890874,0.11205620210694417,0.08353750056554662,0.08012068807301492,0.08157817100279831,0.0690286228753515,0.06722057171685103,0.09105799833167622,0.0,0.0
2018-01-26,0.1316587649434313,0.019602476165809533,-0.007815691506125044,0.03088429357635387,0.03637609586131152,0.06828883650333802,0.13318531289041455,0.13077270341768216,0.1361376637832775,-0.008803281560462395,0.0451768413322895,-0.005763214020764296,0.01709408943578168,0.02016214749492292,0.0193565591287607,0.13150942873122637,0.12969527030147812,0.13102657065321138,0.13219537713748916,0.13763718805979303,0.1384601965181666,0.13717116518837796,0.13768198985076135,0.13727712093289607,0.030325964995733496,0.051412135582470805,0.047542432276890874,0.05557358103252494,0.08353750056554662,0.08012068807301492,0.06847524644646896,0.0690286228753515,0.06722057171685103,0.0,0.0
2018-01-27,0.13612723301863996,0.013387951631593955,0.02410618137158127,0.01872170777738787,0.024258579578046776,0.04913434008109373,0.13363497973420563,0.13246285683114994,0.13268041194993105,-0.007815691506125044,-0.008803281560462395,0.0451768413322895,0.019602476165809533,0.01709408943578168,0.02016214749492292,0.13318531289041455,0.13150942873122637,0.12969527030147812,0.13077270341768216,0.13219537713748916,0.13763718805979303,0.1361376637832775,0.13717116518837796,0.13768198985076135,0.03088429357635387,0.030325964995733496,0.051412135582470805,0.03637609586131152,0.05557358103252494,0.08353750056554662,0.06828883650333802,0.06847524644646896,0.0690286228753515,0.0,1.0
2018-01-28,0.1418617370960717,0.015591953360384216,0.030207907218042562,0.020420704714669502,0.02397708898574738,0.03409622667209547,0.13654924501938095,0.13550898175719092,0.1331217838861604,0.02410618137158127,-0.007815691506125044,-0.008803281560462395,0.013387951631593955,0.019602476165809533,0.01709408943578168,0.13363497973420563,0.13318531289041455,0.13150942873122637,0.13246285683114994,0.13077270341768216,0.13219537713748916,0.13268041194993105,0.1361376637832775,0.13717116518837796,0.01872170777738787,0.03088429357635387,0.030325964995733496,0.024258579578046776,0.03637609586131152,0.05557358103252494,0.04913434008109373,0.06828883650333802,0.06847524644646896,1.0,0.0
2018-01-29,0.13373287900183245,0.012020567700809755,-0.04156515803137606,0.039793903998353614,0.028969274046544258,0.029590410522825277,0.13724061637218132,0.13529991106010408,0.13398698575052204,0.030207907218042562,0.02410618137158127,-0.007815691506125044,0.015591953360384216,0.013387951631593955,0.019602476165809533,0.13654924501938095,0.13363497973420563,0.13318531289041455,0.13550898175719092,0.13246285683114994,0.13077270341768216,0.1331217838861604,0.13268041194993105,0.1361376637832775,0.020420704714669502,0.01872170777738787,0.03088429357635387,0.02397708898574738,0.024258579578046776,0.03637609586131152,0.03409622667209547,0.04913434008109373,0.06828883650333802,0.0,0.0
2018-01-30,0.11398564415115978,0.016417997055318483,-0.10535219581524113,0.06781924581676897,0.055598257217110536,0.05150069528467029,0.12986008674968794,0.1314732516422269,0.13218049027699247,-0.04156515803137606,0.030207907218042562,0.02410618137158127,0.012020567700809755,0.015591953360384216,0.013387951631593955,0.13724061637218132,0.13654924501938095,0.13363497973420563,0.13529991106010408,0.13550898175719092,0.13246285683114994,0.13398698575052204,0.1331217838861604,0.13268041194993105,0.039793903998353614,0.020420704714669502,0.01872170777738787,0.028969274046544258,0.02397708898574738,0.024258579578046776,0.029590410522825277,0.03409622667209547,0.04913434008109373,0.0,0.0
2018-01-31,0.11589050725018457,0.01470356099954954,0.011359231985499152,0.05843990449910339,0.057291549828347464,0.04693936027263939,0.12120301013439222,0.12831960010357754,0.12948224381455217,-0.10535219581524113,-0.04156515803137606,0.030207907218042562,0.016417997055318483,0.012020567700809755,0.015591953360384216,0.12986008674968794,0.13724061637218132,0.13654924501938095,0.1314732516422269,0.13529991106010408,0.13550898175719092,0.13218049027699247,0.13398698575052204,0.1331217838861604,0.06781924581676897,0.039793903998353614,0.020420704714669502,0.055598257217110536,0.028969274046544258,0.02397708898574738,0.05150069528467029,0.029590410522825277,0.03409622667209547,0.0,0.0
2018-02-01,0.09845866426358532,0.02021504448967193,-0.10278341961122761,0.06665420829925825,0.06278695473674714,0.05747062600095241,0.10944493855497651,0.12078588635256662,0.12453077567498641,0.011359231985499152,-0.10535219581524113,-0.04156515803137606,0.01470356099954954,0.016417997055318483,0.012020567700809755,0.12120301013439222,0.12986008674968794,0.13724061637218132,0.12831960010357754,0.1314732516422269,0.13529991106010408,0.12948224381455217,0.13218049027699247,0.13398698575052204,0.05843990449910339,0.06781924581676897,0.039793903998353614,0.057291549828347464,0.055598257217110536,0.028969274046544258,0.04693936027263939,0.05150069528467029,0.029590410522825277,0.0,0.0
2018-02-02,0.09282055788922863,0.028166617007635945,-0.03705234779576316,0.057289905702574126,0.04930701940768523,0.056868836915416256,0.10238990980099949,0.11097765051119798,0.11898246038152889,-0.10278341961122761,0.011359231985499152,-0.10535219581524113,0.02021504448967193,0.01470356099954954,0.016417997055318483,0.10944493855497651,0.12120301013439222,0.12986008674968794,0.12078588635256662,0.12831960010357754,0.1314732516422269,0.12453077567498641,0.12948224381455217,0.13218049027699247,0.06665420829925825,0.05843990449910339,0.06781924581676897,0.06278695473674714,0.057291549828347464,0.055598257217110536,0.05747062600095241,0.04693936027263939,0.05150069528467029,0.0,1.0
2018-02-03,0.09853117723243779,0.012470022982295775,0.038972924836508716,0.07094044106620505,0.06536542846047336,0.05951143012287592,0.09660346646175055,0.10393731015731907,0.11361159526921429,-0.03705234779576316,-0.10278341961122761,0.011359231985499152,0.028166617007635945,0.02021504448967193,0.01470356099954954,0.10238990980099949,0.10944493855497651,0.12120301013439222,0.11097765051119798,0.12078588635256662,0.12831960010357754,0.11898246038152889,0.12453077567498641,0.12948224381455217,0.057289905702574126,0.06665420829925825,0.05843990449910339,0.04930701940768523,0.06278695473674714,0.057291549828347464,0.056868836915416256,0.05747062600095241,0.04693936027263939,1.0,0.0
2018-02-04,0.08363239465689454,0.011923425116454377,-0.09786476104213537,0.06855963822381368,0.06352432400734997,0.05777202085178897,0.09166137659285363,0.09786666025846602,0.10529311777790326,0.038972924836508716,-0.03705234779576316,-0.10278341961122761,0.012470022982295775,0.028166617007635945,0.02021504448967193,0.09660346646175055,0.10238990980099949,0.10944493855497651,0.10393731015731907,0.11097765051119798,0.12078588635256662,0.11361159526921429,0.11898246038152889,0.12453077567498641,0.07094044106620505,0.057289905702574126,0.06665420829925825,0.06536542846047336,0.04930701940768523,0.06278695473674714,0.05951143012287592,0.056868836915416256,0.05747062600095241,0.0,0.0
2018-02-05,0.06170088274708486,0.01827819185547576,-0.1596880737569495,0.10166355183791792,0.07556723743073146,0.07132440407650822,0.08128815154547238,0.08702873535784608,0.09500283259865361,-0.09786476104213537,0.038972924836508716,-0.03705234779576316,0.011923425116454377,0.012470022982295775,0.028166617007635945,0.09166137659285363,0.09660346646175055,0.10238990980099949,0.09786666025846602,0.10393731015731907,0.11097765051119798,0.10529311777790326,0.11361159526921429,0.11898246038152889,0.06855963822381368,0.07094044106620505,0.057289905702574126,0.06352432400734997,0.06536542846047336,0.04930701940768523,0.05777202085178897,0.05951143012287592,0.056868836915416256,0.0,1.0
2018-02-06,0.07495413939016082,0.03182391210589853,0.11483809797509492,0.1440076659967502,0.10861945884860262,0.09499753239289727,0.07342913893138006,0.08232783038316119,0.08942690334708234,-0.1596880737569495,-0.09786476104213537,0.038972924836508716,0.01827819185547576,0.011923425116454377,0.012470022982295775,0.08128815154547238,0.09166137659285363,0.09660346646175055,0.08702873535784608,0.09786666025846602,0.10393731015731907,0.09500283259865361,0.10529311777790326,0.11361159526921429,0.10166355183791792,0.06855963822381368,0.07094044106620505,0.07556723743073146,0.06352432400734997,0.06536542846047336,0.07132440407650822,0.05777202085178897,0.05951143012287592,1.0,0.0
2018-02-07,0.0727522566701442,0.017944872236358468,-0.017113772891410917,0.13729733334283425,0.10857731889555,0.09336852635387043,0.06980242626912996,0.0783141701393443,0.08326429612136228,0.11483809797509492,-0.1596880737569495,-0.09786476104213537,0.03182391210589853,0.01827819185547576,0.011923425116454377,0.07342913893138006,0.08128815154547238,0.09166137659285363,0.08232783038316119,0.08702873535784608,0.09786666025846602,0.08942690334708234,0.09500283259865361,0.10529311777790326,0.1440076659967502,0.10166355183791792,0.06855963822381368,0.10861945884860262,0.07556723743073146,0.06352432400734997,0.09499753239289727,0.07132440407650822,0.05777202085178897,0.0,1.0
2018-02-08,0.0834429048907662,0.01845477996520574,0.08453807821302473,0.06911643106106204,0.11680263179391998,0.0981732269810263,0.07704976698369041,0.07529651567100999,0.08111918763953098,-0.017113772891410917,0.11483809797509492,-0.1596880737569495,0.017944872236358468,0.03182391210589853,0.01827819185547576,0.06980242626912996,0.07342913893138006,0.08128815154547238,0.0783141701393443,0.08232783038316119,0.08702873535784608,0.08326429612136228,0.08942690334708234,0.09500283259865361,0.13729733334283425,0.1440076659967502,0.10166355183791792,0.10857731889555,0.10861945884860262,0.07556723743073146,0.09336852635387043,0.09499753239289727,0.07132440407650822,1.0,1.0
2018-02-09,0.09126464826925434,0.01109384789403285,0.05703048831320645,0.05257873113188367,0.10967306954015048,0.10034542407792607,0.08248660327672158,0.07682296639348195,0.08089691483667752,0.08453807821302473,-0.017113772891410917,0.11483809797509492,0.01845477996520574,0.017944872236358468,0.03182391210589853,0.07704976698369041,0.06980242626912996,0.07342913893138006,0.07529651567100999,0.0783141701393443,0.08232783038316119,0.08111918763953098,0.08326429612136228,0.08942690334708234,0.06911643106106204,0.13729733334283425,0.1440076659967502,0.11680263179391998,0.10857731889555,0.10861945884860262,0.0981732269810263,0.09336852635387043,0.09499753239289727,1.0,0.0
2018-02-10,0.0893551346082807,0.013955955142092807,-0.013171607560337417,0.050385488091089635,0.0587944671291188,0.09915474623704708,0.08802089592276707,0.08235381676572112,0.07958605160465508,0.05703048831320645,0.08453807821302473,-0.017113772891410917,0.01109384789403285,0.01845477996520574,0.017944872236358468,0.08248660327672158,0.07704976698369041,0.06980242626912996,0.07682296639348195,0.07529651567100999,0.0783141701393443,0.08089691483667752,0.08111918763953098,0.08326429612136228,0.05257873113188367,0.06911643106106204,0.13729733334283425,0.10967306954015048,0.11680263179391998,0.10857731889555,0.10034542407792607,0.0981732269810263,0.09336852635387043,0.0,0.0
2018-02-11,0.08119258025793377,0.009189979753308564,-0.05705588718161281,0.05754688716814812,0.058165260264470144,0.09380513278010502,0.08727078771182291,0.08360150493927572,0.07923750669051784,-0.013171607560337417,0.05703048831320645,0.08453807821302473,0.013955955142092807,0.01109384789403285,0.01845477996520574,0.08802089592276707,0.08248660327672158,0.07704976698369041,0.08235381676572112,0.07682296639348195,0.07529651567100999,0.07958605160465508,0.08089691483667752,0.08111918763953098,0.050385488091089635,0.05257873113188367,0.06911643106106204,0.0587944671291188,0.10967306954015048,0.11680263179391998,0.09915474623704708,0.10034542407792607,0.0981732269810263,0.0,1.0
