created_at,Replies,Retweets,Likes,Volume,textblob_average,NLTK_average,textblob_weighted,NLTK_weighted,Replies_lag1,Replies_lag2,Replies_lag3,Retweets_lag1,Retweets_lag2,Retweets_lag3,Likes_lag1,Likes_lag2,Likes_lag3,Volume_lag1,Volume_lag2,Volume_lag3,textblob_average_lag1,textblob_average_lag2,textblob_average_lag3,NLTK_average_lag1,NLTK_average_lag2,NLTK_average_lag3,textblob_weighted_lag1,textblob_weighted_lag2,textblob_weighted_lag3,NLTK_weighted_lag1,NLTK_weighted_lag2,NLTK_weighted_lag3
2018-01-12,7567,22426,60000,315,0.08308654572940288,0.1879666666666666,0.04756475544131797,0.1192776066666666,8073.0,7507.0,8125.0,37075.0,30264.0,29557.0,94186.0,76769.0,68767.0,375.0,385.0,330.0,0.09914444410087264,0.0760869068701861,0.0879804488872569,0.09360319999999984,0.16571610389610386,0.09565303030303025,0.12004534405703171,0.11152769772159185,0.030179479951411996,0.0446665619094133,0.04802089124516407,-0.00434689022350839
2018-01-13,5014,17096,42487,242,0.09034184488032636,0.14281818181818184,0.074254813619078,0.09413362911008069,7567.0,8073.0,7507.0,22426.0,37075.0,30264.0,60000.0,94186.0,76769.0,315.0,375.0,385.0,0.08308654572940288,0.09914444410087264,0.0760869068701861,0.1879666666666666,0.09360319999999984,0.16571610389610386,0.04756475544131797,0.12004534405703171,0.11152769772159185,0.1192776066666666,0.0446665619094133,0.04802089124516407
2018-01-14,6482,17698,44701,229,0.07731729870449265,0.18392096069868988,0.0779639044766438,0.16808133822509558,5014.0,7567.0,8073.0,17096.0,22426.0,37075.0,42487.0,60000.0,94186.0,242.0,315.0,375.0,0.09034184488032636,0.08308654572940288,0.09914444410087264,0.14281818181818184,0.1879666666666666,0.09360319999999984,0.074254813619078,0.04756475544131797,0.12004534405703171,0.09413362911008069,0.1192776066666666,0.0446665619094133
2018-01-15,7733,22404,62034,280,0.07089953778860034,0.14112964285714286,0.13005561452190417,0.16069964535577264,6482.0,5014.0,7567.0,17698.0,17096.0,22426.0,44701.0,42487.0,60000.0,229.0,242.0,315.0,0.07731729870449265,0.09034184488032636,0.08308654572940288,0.18392096069868988,0.14281818181818184,0.1879666666666666,0.0779639044766438,0.074254813619078,0.04756475544131797,0.16808133822509558,0.09413362911008069,0.1192776066666666
2018-01-16,11030,70654,232590,488,0.07807158250904134,0.07064979508196721,0.17321712610233816,-0.2778606578098804,7733.0,6482.0,5014.0,22404.0,17698.0,17096.0,62034.0,44701.0,42487.0,280.0,229.0,242.0,0.07089953778860034,0.07731729870449265,0.09034184488032636,0.14112964285714286,0.18392096069868988,0.14281818181818184,0.13005561452190417,0.0779639044766438,0.074254813619078,0.16069964535577264,0.16808133822509558,0.09413362911008069
2018-01-17,11969,47213,139448,610,0.06411481154674666,0.10086163934426223,0.0762594262340687,0.1327806322069875,11030.0,7733.0,6482.0,70654.0,22404.0,17698.0,232590.0,62034.0,44701.0,488.0,280.0,229.0,0.07807158250904134,0.07089953778860034,0.07731729870449265,0.07064979508196721,0.14112964285714286,0.18392096069868988,0.17321712610233816,0.13005561452190417,0.0779639044766438,-0.2778606578098804,0.16069964535577264,0.16808133822509558
2018-01-18,7385,33863,116133,382,0.07553795416905455,0.13822539267015693,0.049213895833190566,0.21738905909603629,11969.0,11030.0,7733.0,47213.0,70654.0,22404.0,139448.0,232590.0,62034.0,610.0,488.0,280.0,0.06411481154674666,0.07807158250904134,0.07089953778860034,0.10086163934426223,0.07064979508196721,0.14112964285714286,0.0762594262340687,0.17321712610233816,0.13005561452190417,0.1327806322069875,-0.2778606578098804,0.16069964535577264
2018-01-19,6158,27758,73318,314,0.09425228082692255,0.19732356687898092,0.12631161516327677,0.22251878119970545,7385.0,11969.0,11030.0,33863.0,47213.0,70654.0,116133.0,139448.0,232590.0,382.0,610.0,488.0,0.07553795416905455,0.06411481154674666,0.07807158250904134,0.13822539267015693,0.10086163934426223,0.07064979508196721,0.049213895833190566,0.0762594262340687,0.17321712610233816,0.21738905909603629,0.1327806322069875,-0.2778606578098804
2018-01-20,7858,22162,58174,265,0.11480354296297691,0.1769169811320753,0.11873729308274386,0.16727622993089705,6158.0,7385.0,11969.0,27758.0,33863.0,47213.0,73318.0,116133.0,139448.0,314.0,382.0,610.0,0.09425228082692255,0.07553795416905455,0.06411481154674666,0.19732356687898092,0.13822539267015693,0.10086163934426223,0.12631161516327677,0.049213895833190566,0.0762594262340687,0.22251878119970545,0.21738905909603629,0.1327806322069875
2018-01-21,5639,19921,56375,235,0.09213586184796292,0.1140693617021276,0.03522915137677053,0.1219543237250554,7858.0,6158.0,7385.0,22162.0,27758.0,33863.0,58174.0,73318.0,116133.0,265.0,314.0,382.0,0.11480354296297691,0.09425228082692255,0.07553795416905455,0.1769169811320753,0.19732356687898092,0.13822539267015693,0.11873729308274386,0.12631161516327677,0.049213895833190566,0.16727622993089705,0.22251878119970545,0.21738905909603629
2018-01-22,5485,23863,65356,290,0.10142328262613826,0.22062379310344807,0.06481482733205271,0.257490574698574,5639.0,7858.0,6158.0,19921.0,22162.0,27758.0,56375.0,58174.0,73318.0,235.0,265.0,314.0,0.09213586184796292,0.11480354296297691,0.09425228082692255,0.1140693617021276,0.1769169811320753,0.19732356687898092,0.03522915137677053,0.11873729308274386,0.12631161516327677,0.1219543237250554,0.16727622993089705,0.22251878119970545
2018-01-23,7162,26086,65445,345,0.0547997844647301,0.1262515942028984,0.042267286580428304,0.08133237222094887,5485.0,5639.0,7858.0,23863.0,19921.0,22162.0,65356.0,56375.0,58174.0,290.0,235.0,265.0,0.10142328262613826,0.09213586184796292,0.11480354296297691,0.22062379310344807,0.1140693617021276,0.1769169811320753,0.06481482733205271,0.03522915137677053,0.11873729308274386,0.257490574698574,0.1219543237250554,0.16727622993089705
2018-01-24,10288,106797,398129,326,0.0979701607744888,0.16672177914110423,0.12253729976032775,0.587497655282584,7162.0,5485.0,5639.0,26086.0,23863.0,19921.0,65445.0,65356.0,56375.0,345.0,290.0,235.0,0.0547997844647301,0.10142328262613826,0.09213586184796292,0.1262515942028984,0.22062379310344807,0.1140693617021276,0.042267286580428304,0.06481482733205271,0.03522915137677053,0.08133237222094887,0.257490574698574,0.1219543237250554
2018-01-25,7654,35361,100859,320,0.09690425232319766,0.1765659375,0.11148353319601675,0.21735509275324966,10288.0,7162.0,5485.0,106797.0,26086.0,23863.0,398129.0,65445.0,65356.0,326.0,345.0,290.0,0.0979701607744888,0.0547997844647301,0.10142328262613826,0.16672177914110423,0.1262515942028984,0.22062379310344807,0.12253729976032775,0.042267286580428304,0.06481482733205271,0.587497655282584,0.08133237222094887,0.257490574698574
2018-01-26,4915,21472,58518,263,0.10625571437095406,0.19688326996197703,0.06493812575679671,0.2731247957893299,7654.0,10288.0,7162.0,35361.0,106797.0,26086.0,100859.0,398129.0,65445.0,320.0,326.0,345.0,0.09690425232319766,0.0979701607744888,0.0547997844647301,0.1765659375,0.16672177914110423,0.1262515942028984,0.11148353319601675,0.12253729976032775,0.042267286580428304,0.21735509275324966,0.587497655282584,0.08133237222094887
2018-01-27,4306,14179,36381,209,0.053890679031229266,0.13148755980861243,0.0710774817736298,0.11685553997965974,4915.0,7654.0,10288.0,21472.0,35361.0,106797.0,58518.0,100859.0,398129.0,263.0,320.0,326.0,0.10625571437095406,0.09690425232319766,0.0979701607744888,0.19688326996197703,0.1765659375,0.16672177914110423,0.06493812575679671,0.11148353319601675,0.12253729976032775,0.2731247957893299,0.21735509275324966,0.587497655282584
2018-01-28,5291,17511,50501,189,0.09481024429623142,0.1666539682539683,0.1317485747033251,0.22688711114631396,4306.0,4915.0,7654.0,14179.0,21472.0,35361.0,36381.0,58518.0,100859.0,209.0,263.0,320.0,0.053890679031229266,0.10625571437095406,0.09690425232319766,0.13148755980861243,0.19688326996197703,0.1765659375,0.0710774817736298,0.06493812575679671,0.11148353319601675,0.11685553997965974,0.2731247957893299,0.21735509275324966
2018-01-29,4846,15370,42270,214,0.09151585808495015,0.20098364485981304,0.09604427769448172,0.18894508871540097,5291.0,4306.0,4915.0,17511.0,14179.0,21472.0,50501.0,36381.0,58518.0,189.0,209.0,263.0,0.09481024429623142,0.053890679031229266,0.10625571437095406,0.1666539682539683,0.13148755980861243,0.19688326996197703,0.1317485747033251,0.0710774817736298,0.06493812575679671,0.22688711114631396,0.11685553997965974,0.2731247957893299
2018-01-30,9033,25124,64051,301,0.0880381991885314,0.12741860465116278,0.03956952273815985,0.014975130755179492,4846.0,5291.0,4306.0,15370.0,17511.0,14179.0,42270.0,50501.0,36381.0,214.0,189.0,209.0,0.09151585808495015,0.09481024429623142,0.053890679031229266,0.20098364485981304,0.1666539682539683,0.13148755980861243,0.09604427769448172,0.1317485747033251,0.0710774817736298,0.18894508871540097,0.22688711114631396,0.11685553997965974
2018-01-31,7279,24423,65901,292,0.09009796935845736,0.14438047945205468,0.06330404955582072,0.18162386003247305,9033.0,4846.0,5291.0,25124.0,15370.0,17511.0,64051.0,42270.0,50501.0,301.0,214.0,189.0,0.0880381991885314,0.09151585808495015,0.09481024429623142,0.12741860465116278,0.20098364485981304,0.1666539682539683,0.03956952273815985,0.09604427769448172,0.1317485747033251,0.014975130755179492,0.18894508871540097,0.22688711114631396
2018-02-01,12223,42381,126959,363,0.07757584563240552,0.10341597796143251,0.2042157580019813,0.25141679912412646,7279.0,9033.0,4846.0,24423.0,25124.0,15370.0,65901.0,64051.0,42270.0,292.0,301.0,214.0,0.09009796935845736,0.0880381991885314,0.09151585808495015,0.14438047945205468,0.12741860465116278,0.20098364485981304,0.06330404955582072,0.03956952273815985,0.09604427769448172,0.18162386003247305,0.014975130755179492,0.18894508871540097
2018-02-02,13438,31441,95475,396,0.07518133006363527,0.06576388888888894,0.050765644605703895,-0.018464559308719566,12223.0,7279.0,9033.0,42381.0,24423.0,25124.0,126959.0,65901.0,64051.0,363.0,292.0,301.0,0.07757584563240552,0.09009796935845736,0.0880381991885314,0.10341597796143251,0.14438047945205468,0.12741860465116278,0.2042157580019813,0.06330404955582072,0.03956952273815985,0.25141679912412646,0.18162386003247305,0.014975130755179492
2018-02-03,6479,25661,76875,244,0.08796400158925774,0.11440778688524594,0.1131078995061849,0.0588613307317073,13438.0,12223.0,7279.0,31441.0,42381.0,24423.0,95475.0,126959.0,65901.0,396.0,363.0,292.0,0.07518133006363527,0.07757584563240552,0.09009796935845736,0.06576388888888894,0.10341597796143251,0.14438047945205468,0.050765644605703895,0.2042157580019813,0.06330404955582072,-0.018464559308719566,0.25141679912412646,0.18162386003247305
2018-02-04,7187,30575,86504,244,0.07501621282102837,0.1431254098360656,0.017639664719994813,0.026233385739387806,6479.0,13438.0,12223.0,25661.0,31441.0,42381.0,76875.0,95475.0,126959.0,244.0,396.0,363.0,0.08796400158925774,0.07518133006363527,0.07757584563240552,0.11440778688524594,0.06576388888888894,0.10341597796143251,0.1131078995061849,0.050765644605703895,0.2042157580019813,0.0588613307317073,-0.018464559308719566,0.25141679912412646
2018-02-05,12563,43055,149866,444,0.06127962614941783,0.06896801801801801,0.04735594577845322,0.05189646217287446,7187.0,6479.0,13438.0,30575.0,25661.0,31441.0,86504.0,76875.0,95475.0,244.0,244.0,396.0,0.07501621282102837,0.08796400158925774,0.07518133006363527,0.1431254098360656,0.11440778688524594,0.06576388888888894,0.017639664719994813,0.1131078995061849,0.050765644605703895,0.026233385739387806,0.0588613307317073,-0.018464559308719566
2018-02-06,11831,33640,103774,486,0.05972058410988074,0.0913442386831276,0.10924582485984184,0.17040214793686254,12563.0,7187.0,6479.0,43055.0,30575.0,25661.0,149866.0,86504.0,76875.0,444.0,244.0,244.0,0.06127962614941783,0.07501621282102837,0.08796400158925774,0.06896801801801801,0.1431254098360656,0.11440778688524594,0.04735594577845322,0.017639664719994813,0.1131078995061849,0.05189646217287446,0.026233385739387806,0.0588613307317073
2018-02-07,6785,22438,57990,292,0.07141188620169783,0.12966609589041103,0.06849071954910349,0.1175303138472151,11831.0,12563.0,7187.0,33640.0,43055.0,30575.0,103774.0,149866.0,86504.0,486.0,444.0,244.0,0.05972058410988074,0.06127962614941783,0.07501621282102837,0.0913442386831276,0.06896801801801801,0.1431254098360656,0.10924582485984184,0.04735594577845322,0.017639664719994813,0.17040214793686254,0.05189646217287446,0.026233385739387806
2018-02-08,7546,19194,46341,244,0.0979115104499326,0.16285286885245903,0.10931656724409768,0.11778197060917976,6785.0,11831.0,12563.0,22438.0,33640.0,43055.0,57990.0,103774.0,149866.0,292.0,486.0,444.0,0.07141188620169783,0.05972058410988074,0.06127962614941783,0.12966609589041103,0.0913442386831276,0.06896801801801801,0.06849071954910349,0.10924582485984184,0.04735594577845322,0.1175303138472151,0.17040214793686254,0.05189646217287446
2018-02-09,5460,29771,93505,275,0.08914288337924701,0.17049199999999978,0.05519691252013053,0.3768781476926366,7546.0,6785.0,11831.0,19194.0,22438.0,33640.0,46341.0,57990.0,103774.0,244.0,292.0,486.0,0.0979115104499326,0.07141188620169783,0.05972058410988074,0.16285286885245903,0.12966609589041103,0.0913442386831276,0.10931656724409768,0.06849071954910349,0.10924582485984184,0.11778197060917976,0.1175303138472151,0.17040214793686254
2018-02-10,5785,14574,33791,182,0.07037196434517862,0.10527527472527469,0.01811686562170232,0.061006025273001634,5460.0,7546.0,6785.0,29771.0,19194.0,22438.0,93505.0,46341.0,57990.0,275.0,244.0,292.0,0.08914288337924701,0.0979115104499326,0.07141188620169783,0.17049199999999978,0.16285286885245903,0.12966609589041103,0.05519691252013053,0.10931656724409768,0.06849071954910349,0.3768781476926366,0.11778197060917976,0.1175303138472151
2018-02-11,5980,15450,38552,179,0.05576325707191629,0.15624022346368716,-0.013034570034172858,-0.03116606142353185,5785.0,5460.0,7546.0,14574.0,29771.0,19194.0,33791.0,93505.0,46341.0,182.0,275.0,244.0,0.07037196434517862,0.08914288337924701,0.0979115104499326,0.10527527472527469,0.17049199999999978,0.16285286885245903,0.01811686562170232,0.05519691252013053,0.10931656724409768,0.061006025273001634,0.3768781476926366,0.11778197060917976
2018-02-12,6282,19003,42706,255,0.07890953052938351,0.15451803921568616,0.09436252477508389,0.12502799606612652,5980.0,5785.0,5460.0,15450.0,14574.0,29771.0,38552.0,33791.0,93505.0,179.0,182.0,275.0,0.05576325707191629,0.07037196434517862,0.08914288337924701,0.15624022346368716,0.10527527472527469,0.17049199999999978,-0.013034570034172858,0.01811686562170232,0.05519691252013053,-0.03116606142353185,0.061006025273001634,0.3768781476926366
2018-02-13,7990,21423,64306,243,0.07283761711525148,0.12970987654320984,0.11870909045879,0.12237524958790781,6282.0,5980.0,5785.0,19003.0,15450.0,14574.0,42706.0,38552.0,33791.0,255.0,179.0,182.0,0.07890953052938351,0.05576325707191629,0.07037196434517862,0.15451803921568616,0.15624022346368716,0.10527527472527469,0.09436252477508389,-0.013034570034172858,0.01811686562170232,0.12502799606612652,-0.03116606142353185,0.061006025273001634
2018-02-14,8063,24414,67118,282,0.11483265116975228,0.15759219858156043,0.08028919951780344,0.05405102804016803,7990.0,6282.0,5980.0,21423.0,19003.0,15450.0,64306.0,42706.0,38552.0,243.0,255.0,179.0,0.07283761711525148,0.07890953052938351,0.05576325707191629,0.12970987654320984,0.15451803921568616,0.15624022346368716,0.11870909045879,0.09436252477508389,-0.013034570034172858,0.12237524958790781,0.12502799606612652,-0.03116606142353185
2018-02-15,7604,27472,78550,301,0.11496502695290596,0.2010970099667774,0.0869152823009351,0.11578744621260342,8063.0,7990.0,6282.0,24414.0,21423.0,19003.0,67118.0,64306.0,42706.0,282.0,243.0,255.0,0.11483265116975228,0.07283761711525148,0.07890953052938351,0.15759219858156043,0.12970987654320984,0.15451803921568616,0.08028919951780344,0.11870909045879,0.09436252477508389,0.05405102804016803,0.12237524958790781,0.12502799606612652
2018-02-16,4755,21316,51067,264,0.06432872420088329,0.18535151515151518,0.07432382771285584,0.2786867252824721,7604.0,8063.0,7990.0,27472.0,24414.0,21423.0,78550.0,67118.0,64306.0,301.0,282.0,243.0,0.11496502695290596,0.11483265116975228,0.07283761711525148,0.2010970099667774,0.15759219858156043,0.12970987654320984,0.0869152823009351,0.08028919951780344,0.11870909045879,0.11578744621260342,0.05405102804016803,0.12237524958790781
2018-02-17,4200,12182,37583,195,0.07578810541310546,0.16212461538461537,0.1012552054219081,0.09841710347763619,4755.0,7604.0,8063.0,21316.0,27472.0,24414.0,51067.0,78550.0,67118.0,264.0,301.0,282.0,0.06432872420088329,0.11496502695290596,0.11483265116975228,0.18535151515151518,0.2010970099667774,0.15759219858156043,0.07432382771285584,0.0869152823009351,0.08028919951780344,0.2786867252824721,0.11578744621260342,0.05405102804016803
2018-02-18,3952,15499,42433,186,0.08843206631891112,0.1313,0.03462481439365035,-0.050404482360427036,4200.0,4755.0,7604.0,12182.0,21316.0,27472.0,37583.0,51067.0,78550.0,195.0,264.0,301.0,0.07578810541310546,0.06432872420088329,0.11496502695290596,0.16212461538461537,0.18535151515151518,0.2010970099667774,0.1012552054219081,0.07432382771285584,0.0869152823009351,0.09841710347763619,0.2786867252824721,0.11578744621260342
2018-02-19,4487,19973,46042,208,0.05947014141061595,0.1418754807692307,0.14638625968610725,0.082436408062204,3952.0,4200.0,4755.0,15499.0,12182.0,21316.0,42433.0,37583.0,51067.0,186.0,195.0,264.0,0.08843206631891112,0.07578810541310546,0.06432872420088329,0.1313,0.16212461538461537,0.18535151515151518,0.03462481439365035,0.1012552054219081,0.07432382771285584,-0.050404482360427036,0.09841710347763619,0.2786867252824721
2018-02-20,4785,18957,45727,259,0.04935573796032981,0.13568996138996128,0.03419375478010654,0.15013216261727208,4487.0,3952.0,4200.0,19973.0,15499.0,12182.0,46042.0,42433.0,37583.0,208.0,186.0,195.0,0.05947014141061595,0.08843206631891112,0.07578810541310546,0.1418754807692307,0.1313,0.16212461538461537,0.14638625968610725,0.03462481439365035,0.1012552054219081,0.082436408062204,-0.050404482360427036,0.09841710347763619
2018-02-21,3378,14083,36677,223,0.08376409110321667,0.12717443946188342,0.09726625977720328,0.1455206450909289,4785.0,4487.0,3952.0,18957.0,19973.0,15499.0,45727.0,46042.0,42433.0,259.0,208.0,186.0,0.04935573796032981,0.05947014141061595,0.08843206631891112,0.13568996138996128,0.1418754807692307,0.1313,0.03419375478010654,0.14638625968610725,0.03462481439365035,0.15013216261727208,0.082436408062204,-0.050404482360427036
2018-02-22,4506,15840,40343,228,0.07881106105304297,0.15523464912280707,0.08817158945868545,0.11353666559254393,3378.0,4785.0,4487.0,14083.0,18957.0,19973.0,36677.0,45727.0,46042.0,223.0,259.0,208.0,0.08376409110321667,0.04935573796032981,0.05947014141061595,0.12717443946188342,0.13568996138996128,0.1418754807692307,0.09726625977720328,0.03419375478010654,0.14638625968610725,0.1455206450909289,0.15013216261727208,0.082436408062204
2018-02-23,5993,14490,38109,199,0.10231445942736779,0.1905427135678391,0.09695000901213263,0.17890970374452247,4506.0,3378.0,4785.0,15840.0,14083.0,18957.0,40343.0,36677.0,45727.0,228.0,223.0,259.0,0.07881106105304297,0.08376409110321667,0.04935573796032981,0.15523464912280707,0.12717443946188342,0.13568996138996128,0.08817158945868545,0.09726625977720328,0.03419375478010654,0.11353666559254393,0.1455206450909289,0.15013216261727208
2018-02-24,3733,14228,42969,179,0.11950672917825501,0.19816312849162013,0.12350948503887181,0.18167443505783235,5993.0,4506.0,3378.0,14490.0,15840.0,14083.0,38109.0,40343.0,36677.0,199.0,228.0,223.0,0.10231445942736779,0.07881106105304297,0.08376409110321667,0.1905427135678391,0.15523464912280707,0.12717443946188342,0.09695000901213263,0.08817158945868545,0.09726625977720328,0.17890970374452247,0.11353666559254393,0.1455206450909289
2018-02-25,3952,14035,39631,150,0.06634657948532953,0.15218800000000007,0.01767096235499758,0.3397707097978854,3733.0,5993.0,4506.0,14228.0,14490.0,15840.0,42969.0,38109.0,40343.0,179.0,199.0,228.0,0.11950672917825501,0.10231445942736779,0.07881106105304297,0.19816312849162013,0.1905427135678391,0.15523464912280707,0.12350948503887181,0.09695000901213263,0.08817158945868545,0.18167443505783235,0.17890970374452247,0.11353666559254393
2018-02-26,5789,20139,44355,249,0.1259221898416176,0.22627871485943776,0.12376587618784099,0.2551533942058392,3952.0,3733.0,5993.0,14035.0,14228.0,14490.0,39631.0,42969.0,38109.0,150.0,179.0,199.0,0.06634657948532953,0.11950672917825501,0.10231445942736779,0.15218800000000007,0.19816312849162013,0.1905427135678391,0.01767096235499758,0.12350948503887181,0.09695000901213263,0.3397707097978854,0.18167443505783235,0.17890970374452247
2018-02-27,4627,16569,45434,241,0.12008127656043248,0.17727842323651444,0.15992636302883706,0.20598165910991767,5789.0,3952.0,3733.0,20139.0,14035.0,14228.0,44355.0,39631.0,42969.0,249.0,150.0,179.0,0.1259221898416176,0.06634657948532953,0.11950672917825501,0.22627871485943776,0.15218800000000007,0.19816312849162013,0.12376587618784099,0.01767096235499758,0.12350948503887181,0.2551533942058392,0.3397707097978854,0.18167443505783235
2018-02-28,3323,13799,38327,226,0.07552129077976501,0.1652730088495575,-0.009230177360839415,0.20290390847183454,4627.0,5789.0,3952.0,16569.0,20139.0,14035.0,45434.0,44355.0,39631.0,241.0,249.0,150.0,0.12008127656043248,0.1259221898416176,0.06634657948532953,0.17727842323651444,0.22627871485943776,0.15218800000000007,0.15992636302883706,0.12376587618784099,0.01767096235499758,0.20598165910991767,0.2551533942058392,0.3397707097978854
2018-03-01,3503,14320,38052,224,0.08520072214491858,0.1828285714285714,0.07742415715700957,0.14665835961316095,3323.0,4627.0,5789.0,13799.0,16569.0,20139.0,38327.0,45434.0,44355.0,226.0,241.0,249.0,0.07552129077976501,0.12008127656043248,0.1259221898416176,0.1652730088495575,0.17727842323651444,0.22627871485943776,-0.009230177360839415,0.15992636302883706,0.12376587618784099,0.20290390847183454,0.20598165910991767,0.2551533942058392
2018-03-02,5363,21031,50716,213,0.110864744787115,0.1824591549295775,0.09428931806125478,0.15146891710702723,3503.0,3323.0,4627.0,14320.0,13799.0,16569.0,38052.0,38327.0,45434.0,224.0,226.0,241.0,0.08520072214491858,0.07552129077976501,0.12008127656043248,0.1828285714285714,0.1652730088495575,0.17727842323651444,0.07742415715700957,-0.009230177360839415,0.15992636302883706,0.14665835961316095,0.20290390847183454,0.20598165910991767
